Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
b12557b1-4a81-46a8-98ff-dfac632aac41,"2020-06-13, 04:35:54 PM",root,CreateGroup,IAM Group,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::926798200699:group/Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA5PSL2H55V7S24KBYP""}]",,us-east-1,,78.61.164.62
1a11b0c2-49c3-4954-b0b4-86b332d499cf,"2020-06-13, 04:35:40 PM",root,ListPolicies,,,,us-east-1,,78.61.164.62
1ee56839-8844-4bf7-b495-b23e01f13d6d,"2020-06-13, 04:35:40 PM",root,ListPolicies,,,,us-east-1,,78.61.164.62
5a9298e8-96b8-48d8-b0f3-0f23b6e28b4a,"2020-06-13, 04:35:28 PM",root,CreateGroup,IAM Group,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::926798200699:group/CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA5PSL2H55RZSUN3DZJ""}]",,us-east-1,,78.61.164.62
64f510d3-695c-4589-a174-14a526698e64,"2020-06-13, 04:35:28 PM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailFullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,78.61.164.62
816e19d5-a621-46cb-afdd-a1f5c206dd96,"2020-06-13, 04:35:28 PM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailReadOnlyAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,78.61.164.62
d659d8a5-1a75-45e9-89be-30a7d66bd0ad,"2020-06-13, 04:35:28 PM",root,ListGroups,,,,us-east-1,,78.61.164.62
34e3ee85-f948-425f-a7ee-fbc64755056e,"2020-06-13, 04:34:59 PM",root,ListPolicies,,,,us-east-1,,78.61.164.62
7fcf1bff-17b2-4f0e-ba3c-347613822264,"2020-06-13, 04:34:59 PM",root,ListPolicies,,,,us-east-1,,78.61.164.62
9f8c594f-31b8-4afb-8789-1a42de32e6cd,"2020-06-13, 04:34:43 PM",root,ListGroups,,,,us-east-1,,78.61.164.62
053d73fe-dd3b-4d35-b516-0d63d6db5ff9,"2020-06-13, 04:33:10 PM",root,GetAccountPasswordPolicy,,,,us-east-1,,78.61.164.62
8255f29b-5574-4d3b-a6e0-636cc5f12aa3,"2020-06-13, 04:33:09 PM",root,UpdateAccountPasswordPolicy,,,,us-east-1,,78.61.164.62
0fa9df49-1568-4411-8913-949a905a38a2,"2020-06-13, 04:32:32 PM",root,ListAccountAliases,,,,us-east-1,,78.61.164.62
349579e1-a701-4224-9a0d-eda316875dba,"2020-06-13, 04:32:32 PM",root,GetAccountPasswordPolicy,,,,us-east-1,NoSuchEntityException,78.61.164.62
715eddc4-d12e-45fe-876c-e15be056c7fe,"2020-06-13, 04:32:32 PM",root,GetAccountPasswordPolicy,,,,us-east-1,NoSuchEntityException,78.61.164.62
7875c971-3aa7-4040-b332-5ccc911dddf8,"2020-06-13, 04:32:32 PM",root,ListMFADevices,,,,us-east-1,,78.61.164.62
